案号,案由,命中罪名类别,命中关键词,犯罪人的年龄,受教育程度,案件地点,涉案金额_元,案件严重程度,审判时间,罚金金额_元
（2016）浙0212民初8113号,合同纠纷,危害税收征管罪,税,,,宁波市鄞州区,1800.0,,2017-01-22,
（2016）赣刑终227号,诈骗,金融诈骗罪,诈骗,,初中,江西省,12320000.0,数额特别巨大,2017-01-17,500000.0
（2016）川0521民初1535号,提供劳务者受害责任纠纷,侵犯知识产权罪,著作权,,,四川省泸县,321509.0,严重,2017-01-17,
（2016）浙0212民初8221号,加工合同纠纷,危害税收征管罪,税,,,宁波市鄞州区,15082.0,,2017-01-24,
（2017）浙10执19号,,侵犯知识产权罪,著作权,,,住所地北京市,,,2017-01-17,
（2016）新2328刑初60号,,贪污贿赂罪,贪污,,本科,新疆木垒哈萨克自治县,116613.0,数额较大,2017-01-13,
（2017）新2325刑初327号,,金融诈骗罪,诈骗,,高中,新疆维吾尔自治区,236665.0,严重,2017-01-26,100000.0
（2016）湘05民终1832号,劳动争议,危害税收征管罪,税|逃税,,,湖南省,18000.0,,2017-01-09,
（2017）辽02民初426号,金融借款合同纠纷,危害税收征管罪,税,,,住所地辽宁省,40000000.0,,2017-01-09,
（2016）黔0527民初855号,民间借贷纠纷,危害税收征管罪,税,,,贵州省,200000.0,,2017-01-05,
（2016）浙0502民初1337号,买卖合同纠纷,金融诈骗罪|扰乱市场秩序罪,合同诈骗|诈骗,,,湖州市吴兴区,98500000.0,,2017-01-24,
（2017）辽02民初378号,执行异议之诉,危害税收征管罪,税,,,住所地大连普湾新区,17640000.0,,2017-01-10,
（2017）辽02民终9574号,房屋租赁合同纠纷,危害税收征管罪,税,,,住所地大连市,300000.0,,2017-01-10,
（2018）桂0327刑初22号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,户籍地广西兴安县,300.0,情节严重,2017-01-30,1000.0
（2016）浙0602民初10135号,定作合同纠纷,危害税收征管罪,税,,,住所地绍兴市,110000.0,,2017-01-19,
（2017）渝0151破申1号,合同、无因管理、不当得利纠纷,危害税收征管罪,税,,,住所地重庆市,120650000.0,,2017-01-20,
（2017）闽05刑更1469号,诈骗,金融诈骗罪,诈骗,,初中,福建省,71353.0,严重,2017-01-03,21000.0
（2016）湘05民终1834号,劳动争议,危害税收征管罪,税|逃税,,,湖南省,38000.0,,2017-01-09,
（2016）皖0604刑初131号,贪污,妨害对公司企业的管理秩序罪|贪污贿赂罪,受贿|贪污|贿赂,,高中,安徽省,187902.0,特别严重,2017-01-03,130000.0
（2017）辽02民终9841号,房屋买卖合同纠纷,危害税收征管罪,税,,,辽宁省大连市,220252.0,,2017-01-04,
（2015）尤民初字第1654号,林业承包合同纠纷,妨害对公司企业的管理秩序罪|危害税收征管罪,欺诈|税,,,住所地福建省,1050.0,,2017-01-23,
（2017）粤03民终18567号,合同纠纷,危害税收征管罪,税,,,住址广东省,11000000.0,,2017-01-01,
（2017）辽02民终9785号,劳动争议,妨害对公司企业的管理秩序罪,欺诈,,,住所地大连市,1568.0,,2017-01-10,
（2017）黑11刑更8号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,黑龙江省,20000.0,,2017-01-16,20000.0
（2017）黔0103刑初177号,走私、贩卖、运输、制造毒品,走私罪,走私,,小学,贵州省,1000.0,,2017-01-20,1000.0
（2017）辽02民终9303、9836号,物权保护纠纷,危害税收征管罪,税,,,辽宁省大连市,700000.0,严重,2017-01-08,
（2016）豫0325民初199号,合同纠纷,危害税收征管罪,税,,,河南省嵩县,70000.0,严重,2017-01-10,
（2016）沪0104执异79号,,侵犯知识产权罪,著作权,,,住所地上海市,100000.0,,2017-01-05,
（2016）豫16刑终457号,合同诈骗,金融诈骗罪|危害税收征管罪|扰乱市场秩序罪,合同诈骗|税|诈骗,,高中,河南省,100000.0,数额巨大,2017-01-24,30000.0
（2017）黔01刑终170号,走私、贩卖、运输、制造毒品,走私罪,走私,,高中,贵州省,1000.0,,2017-01-20,1000.0
（2016）闽0181刑初1650号,故意伤害,贪污贿赂罪,挪用公款,,高中,福建省,130000.0,,2017-01-17,
（2016）川0105民初6432号,合同纠纷,危害税收征管罪,税,,,成都市青羊区,402637.0,,2017-01-13,
（2016）苏1191民初3184号,买卖合同纠纷,危害税收征管罪,税,,,住所地镇,548490.0,,2017-01-23,
（2016）浙0703民初5566号,合同纠纷,危害税收征管罪,税,,,住所地金华市,234263.0,,2017-01-16,
（2016）沪0109民初15483号,房屋租赁合同纠纷,危害税收征管罪,税,,,住所地上海市,1127459.0,严重,2017-01-20,
（2016）内0627民初4267号,民间借贷纠纷,破坏金融管理秩序罪|危害税收征管罪,税|高利贷,,,现住内蒙古自治区,413374.0,,2017-01-24,
（2017）桂0107刑初49号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,广西壮族自治区,100.0,情节严重,2017-01-24,2000.0
（2016）津0113执1544号,,妨害对公司企业的管理秩序罪,债券|股票,,,住所地天津市,220000.0,,2017-01-23,
（2017）苏0412民初6298号,合同纠纷,金融诈骗罪,诈骗,,,江苏省,110000.0,,2017-01-02,
（2016）浙0681刑初1371号,非法拘禁,侵犯财产罪,敲诈勒索,,小学,浙江省,,特别严重,2017-01-22,
（2016）苏1081刑初470号,走私、贩卖、运输、制造毒品,走私罪,走私,,小学,户籍地洪泽县,2600.0,,2017-01-05,30000.0
（2017）皖0825执277号之二,,妨害对公司企业的管理秩序罪,债券|股票,,,住所地安徽省,2000.0,,2017-01-17,
（2016）浙0703民初5170号,买卖合同纠纷,危害税收征管罪,税,,,金华市,57850.0,,2017-01-16,
（2016）闽0430行初7号,,危害税收征管罪,税,,,住所地建宁县,940000.0,,2017-01-20,
（2016）浙0703民初5305号,合同纠纷,危害税收征管罪,税,,,住所地金华市,234263.0,,2017-01-03,
（2016）渝0107民初15040号,民间借贷纠纷,危害税收征管罪,税,,,住所地重庆市,15000000.0,,2017-01-23,
（2016）渝0101民初8399号,相邻关系纠纷,危害税收征管罪,税,,,住所地重庆市,12430000.0,严重,2017-01-10,
（2016）浙0681刑初719号,,妨害对公司企业的管理秩序罪|贪污贿赂罪,受贿|挪用公款|挪用资金|行贿|贪污|贿赂,,小学,浙江省,110000.0,情节严重,2017-01-23,100000.0
（2016）浙0602民初10814号,商品房销售合同纠纷,危害税收征管罪,税,,,住所地宁波市,744955.0,,2017-01-19,
（2016）沪0101民初9037号,机动车交通事故责任纠纷,危害税收征管罪,税,,,住所地上海市,1000000.0,严重,2017-01-23,
（2016）京0115刑初718号,,金融诈骗罪,诈骗,,,北京市大兴区,1000000.0,较轻,2017-01-18,
（2016）川0502执126号之一,,危害税收征管罪,税,,,四川省,568000.0,,2017-01-11,
（2017）粤民辖终8号,侵害实用新型专利权纠纷,侵犯知识产权罪,知识产权|著作权,,,广东省,100.0,,2017-01-24,
（2016）湘1129民初2242号,建设工程施工合同纠纷,危害税收征管罪,税,,,湖南省,335510.0,严重,2017-01-12,5000.0
（2016）浙0903执1857号之五,,危害税收征管罪,税,,,户籍地址舟山市,,,2017-01-06,
（2017）苏11刑更0302号,职务侵占,贪污贿赂罪,职务侵占,,初中,江苏省,,严重,2017-01-18,
（2016）沪民申2686号,民间借贷纠纷,妨害对公司企业的管理秩序罪,欺诈,,,上海市,2850000.0,,2017-01-12,
（2016）浙0703民初5239号,民间借贷纠纷,破坏金融管理秩序罪,高利贷,,,金华市,120000.0,,2017-01-22,
（2016）鄂0102民初4023号,追偿权纠纷,危害税收征管罪,税,,,湖北省武汉市江岸区,3200000.0,,2017-01-20,
（2017）浙0481民初10号,民间借贷纠纷,危害税收征管罪,税,,,浙江省,70000.0,,2017-01-23,
（2016）浙0603民初10885号,买卖合同纠纷,危害税收征管罪,税,,,浙江省绍兴市柯桥区,916125.0,,2017-01-24,
（2016）浙0212民初4372号,民间借贷纠纷,危害税收征管罪,税,,,宁波市,320348.0,,2017-01-17,
（2017）青0102民初3797号,侵权责任纠纷,危害税收征管罪,税,,,青海省,622957.0,,2017-01-05,
（2016）浙0703民初5348号,合同纠纷,危害税收征管罪,税,,,住所地金华市,494600.0,,2017-01-05,
（2016）浙0703民初5545号,合同纠纷,危害税收征管罪,税,,,住所地金华市,420437.0,,2017-01-16,
（2016）浙0205民初4369号,买卖合同纠纷,妨害对公司企业的管理秩序罪,欺诈,,,宁波市,1200000.0,,2017-01-10,
（2016）浙1004刑初515号,,破坏金融管理秩序罪,非法吸收公众存款,,高中,浙江省,,特别严重,2017-01-09,50000.0
（2017）鲁08民终5421号,机动车交通事故责任纠纷,危害税收征管罪,税,,,山东省济宁市,154869.0,严重,2017-01-18,
（2017）湘0223民初2082号,提供劳务者受害责任纠纷,侵犯知识产权罪,著作权,66.0,,湖南省攸县,290000.0,严重,2017-01-15,
（2016）黑09民终344号,确认合同无效纠纷,金融诈骗罪,诈骗,,,住所地七台河市,90000.0,,2017-01-05,
（2016）宁0122执1949号,,妨害对公司企业的管理秩序罪,债券|股票,,大专,住所地宁夏回族自治区,105460.0,,2017-01-12,
（2016）桂0107刑初1181号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,户籍地广西南宁市,120.0,情节严重,2017-01-13,2000.0
（2016）豫1222刑初211号,职务侵占,破坏金融管理秩序罪|金融诈骗罪|贪污贿赂罪,职务侵占|诈骗|高利贷,,初中,河南省三门峡市陕州区,607736.0,较轻,2017-01-09,
（2016）浙0703民初5600号,合同纠纷,危害税收征管罪,税,,,住所地金华市,219132.0,,2017-01-20,
（2017）渝0108民初4981号,借款合同纠纷,危害税收征管罪,税,,,住所地重庆市,300000.0,严重,2017-01-16,
（2016）浙0282民初4767号,责任保险合同纠纷,危害税收征管罪,税,45.0,,浙江省慈溪市,128001.0,,2017-01-10,
（2016）浙0703民初5349号,合同纠纷,危害税收征管罪,税,,,住所地金华市,234263.0,,2017-01-05,
（2016）浙0703民初4271号,民间借贷纠纷,扰乱市场秩序罪,非法经营,,,金华市,100000.0,,2017-01-10,
（2017）鲁07民初35号,著作权权属、侵权纠纷,侵犯知识产权罪,著作权,,,山东省潍坊市,10000.0,,2017-01-09,
（2016）浙0703民初5347号,合同纠纷,危害税收征管罪,税,,,住所地金华市,234263.0,,2017-01-05,
（2016）浙0105刑初317号,,破坏金融管理秩序罪,非法吸收公众存款|非法集资,,初中,浙江省杭州市拱墅区,2326210.0,数额巨大,2017-01-10,50000.0
（2016）沪0112民初25611号,挂靠经营合同纠纷,危害税收征管罪,税,,,户籍地重庆市,72000.0,,2017-01-05,
（2015）佛南法九民一初字第158号,继承纠纷,妨害对公司企业的管理秩序罪|危害税收征管罪,税|股票,45.0,,广东省,9284924.0,,2017-01-13,
（2016）粤03民终19116号,房屋租赁合同纠纷,妨害对公司企业的管理秩序罪,欺诈,,,广东省,200000.0,严重,2017-01-25,
（2017）黔0524刑初16号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,贵州省,,,2017-01-22,1000.0
（2016）粤民申6253号,劳动争议,妨害对公司企业的管理秩序罪|贪污贿赂罪,受贿|贪污,,,广东省,90706.0,,2017-01-16,
（2016）浙0108民初5193号,房屋租赁合同纠纷,妨害对公司企业的管理秩序罪|危害税收征管罪,欺诈|税,,,住所地浙江省,12720000.0,严重,2017-01-26,
（2017）鲁06刑更345号,,危害税收征管罪,税,,初中,山东省,,,2017-01-23,20000.0
（2016）浙0303刑初1158号,,妨害对公司企业的管理秩序罪|贪污贿赂罪,受贿|行贿|贿赂,,小学,浙江省,198500.0,特别严重,2017-01-13,
（2017）新4003民初1454号,劳务合同纠纷,危害税收征管罪,税,,,住所地新疆奎屯市,10520000.0,,2017-01-21,
（2016）川0704民初1780号,买卖合同纠纷,妨害对公司企业的管理秩序罪|贪污贿赂罪,行贿,,,四川省绵阳市,1800000.0,,2017-01-10,100000.0
（2016）粤03民终18364号,机动车交通事故责任纠纷,危害税收征管罪,税,,,来源地为城镇,1102972.0,严重,2017-01-12,
（2017）津01民辖终77号,著作权权属纠纷,侵犯知识产权罪,知识产权|著作权,,,住所地北京市,,,2017-01-12,
（2017）皖0825执240号之一,,妨害对公司企业的管理秩序罪,债券|股票,,,住所地安徽省,2000.0,,2017-01-13,
（2016）沪民申2678号,特许经营合同纠纷,侵犯知识产权罪,知识产权,,,自由贸易试验区,,严重,2017-01-09,
（2015）杭江行初字第178号,,金融诈骗罪,诈骗,,,住所地杭州市,2182.0,严重,2017-01-18,
（2016）浙1021刑初154号,,金融诈骗罪|扰乱市场秩序罪,合同诈骗|诈骗,,高中,浙江省,340000.0,特别严重,2017-01-11,60000.0
（2015）鄄刑初字第185号,单位行贿,妨害对公司企业的管理秩序罪|贪污贿赂罪,受贿|行贿,,,山东省,1610740.0,情节严重,2017-01-17,
（2017）京0105民初57993号,肖像权纠纷,侵犯知识产权罪,著作权,,,北京市,150000.0,严重,2017-01-30,
（2016）闽0703执2286号,,妨害对公司企业的管理秩序罪,股票,,,福建省,10173.0,,2017-01-12,
（2017）津01民辖终79号,著作权权属纠纷,侵犯知识产权罪,知识产权|著作权,,,住所地北京市,,,2017-01-12,
（2016）晋1122执296号之一,,危害税收征管罪,税,,,山西省,170000.0,,2017-01-12,
（2016）皖0222刑初255号,非法吸收公众存款,破坏金融管理秩序罪,非法吸收公众存款,,初中,住所地安徽省,20140000.0,严重,2017-01-03,200000.0
（2016）鲁0983民初4056号,买卖合同纠纷,危害税收征管罪,税,,,住所地泰安市,23000.0,,2017-01-12,
（2016）浙0483民初9855号,买卖合同纠纷,危害税收征管罪,税,,,浙江省,113172.0,,2017-01-23,
（2016）粤0115民初4237号,机动车交通事故责任纠纷,危害税收征管罪,税,,,住所地广东省,1000.0,,2017-01-05,
（2017）豫1322行审6号,,危害税收征管罪,税,,,河南省,2300.0,,2017-01-19,
（2016）浙0109民初5063号,承揽合同纠纷,危害税收征管罪,税,,,住所地宁波市,3691679.0,,2017-01-19,
（2017）青刑终52号,,危害税收征管罪,税,,初中,青海省,200.0,严重,2017-01-17,
（2016）浙06刑终846号,,金融诈骗罪,诈骗,,小学,浙江省绍兴市,4120000.0,数额特别巨大,2017-01-09,30000.0
（2015）东二法虎民二初字第138号,合同纠纷,妨害对公司企业的管理秩序罪|金融诈骗罪|扰乱市场秩序罪,合同诈骗|欺诈|诈骗,,,广东省,148408.0,严重,2017-01-09,
（2016）浙0104民初4496号,修理合同纠纷,危害税收征管罪,税,,,住所地杭州市,300000.0,,2017-01-19,
（2015）穗花法民三初字第1013号,租赁合同纠纷,危害税收征管罪,税,,小学,住所地广州市,36448500000.0,严重,2017-01-23,
（2016）赣09民终1083号,承揽合同纠纷,危害税收征管罪,税,,,江西省宜春市,3500000.0,,2017-01-09,20000.0
（2016）苏0206民初4654号,计算机软件开发合同纠纷,侵犯知识产权罪,知识产权,,,住所地无锡惠山经济开发区,61720.0,,2017-01-10,
（2017）苏11刑更180号,诈骗,金融诈骗罪,诈骗,,小学,江苏省,,严重,2017-01-20,30000.0
（2017）辽02民终8888号,公司证照返还纠纷,危害税收征管罪,税,,,住所地中华人民共和国辽宁省,100.0,,2017-01-29,
（2016）云01民终4705号,劳动争议,妨害对公司企业的管理秩序罪,欺诈,,,云南省昆明市,1004798.0,严重,2017-01-19,
（2017）新29民终1542号,确认合同无效纠纷,妨害对公司企业的管理秩序罪|危害税收征管罪|扰乱市场秩序罪,欺诈|税|非法经营,,,新疆维吾尔自治区,1100000.0,,2017-01-06,
（2017）浙07刑终55号,开设赌场,金融诈骗罪,诈骗,,文盲,浙江省,,,2017-01-23,8000.0
（2017）青0103民初1485号,建设工程施工合同纠纷,危害税收征管罪,税,,,青海省西宁市城中区,181853.0,,2017-01-15,
（2016）赣0802刑初252号,走私、贩卖、运输、制造毒品,走私罪,走私,,小学,江西省吉安市吉州区,250.0,特别严重,2017-01-17,
（2016）辽1281民初2455号,不当得利纠纷,危害税收征管罪,税,,,调兵山市,410000.0,,2017-01-13,
（2016）鄂0104民初3491号,房屋买卖合同纠纷,妨害对公司企业的管理秩序罪,欺诈,,,住所地湖北省,310764.0,,2017-01-06,
（2015）新民申字第2011-2号,返还原物纠纷,危害税收征管罪,税,,,新疆维吾尔自治区,67000.0,,2017-01-23,
（2016）兵07民终153号,买卖合同纠纷,危害税收征管罪,税,,,住所地新疆维吾尔自治区,7200000.0,,2017-01-05,
（2016）粤0222刑初93号,走私、贩卖、运输、制造毒品,走私罪,走私,,小学,户籍地湖南省,350.0,,2017-01-25,5000.0
（2016）粤0113民初6763号,房屋租赁合同纠纷,危害税收征管罪,税,,,住所地广东省,82476.0,,2017-01-23,
（2017）兵03刑更518号,走私、贩卖、运输、制造毒品,走私罪,走私,,,日出生于贵州省,,,2017-01-07,
（2017）鄂民辖终3号,侵害商标权纠纷,侵犯知识产权罪,知识产权,,,住所地广东省,,,2017-01-19,
（2016）陕0802执异101号,,危害税收征管罪,税,,,陕西省,3000000.0,,2017-01-29,
