案号,案由,命中罪名类别,命中关键词,犯罪人的年龄,受教育程度,案件地点,涉案金额_元,案件严重程度,审判时间,罚金金额_元
（2018）浙02民终4544号,著作权权属、侵权纠纷,侵犯知识产权罪,著作权,,,浙江省宁波市,14257.0,,2019-01-31,
（2018）浙06行初214号,行政补偿,妨害对公司企业的管理秩序罪,欺诈,,,户籍地绍兴市,8650.0,,2019-01-29,
（2019）宁0521刑初13号,交通肇事,侵犯知识产权罪,商业秘密,,初中,宁夏回族自治区,,特别严重,2019-01-28,
（2018）浙06民终4463号,民间借贷纠纷,危害税收征管罪,税,,,浙江省,33763000.0,严重,2019-01-08,
（2018）闽民申2166号,民间借贷纠纷,妨害对公司企业的管理秩序罪|贪污贿赂罪,受贿|贪污,,,福建省,500000.0,,2019-01-29,
（2018）浙06刑终855号,信用卡诈骗,金融诈骗罪,诈骗,,初中,浙江省绍兴市,212600.0,数额巨大,2019-01-31,20000.0
（2019）粤06刑更19号,其他刑事犯,妨害对公司企业的管理秩序罪|贪污贿赂罪,受贿|职务侵占|贪污,,,广东省,1200000.0,,2019-01-30,1200000.0
（2018）云01民初1941号,侵害作品放映权纠纷,侵犯知识产权罪,著作权,,,文书内容云南省昆明市,20000.0,,2019-01-31,
（2018）宁0502刑初312号,交通肇事,侵犯知识产权罪,商业秘密,,初中,宁夏回族自治区,697726.0,严重,2019-01-28,
（2018）闽0111民初4136号,债权人撤销权纠纷,妨害对公司企业的管理秩序罪,股票,,,福建省福州市晋安区,9252684.0,严重,2019-01-28,
（2018）浙06行终452号,土地行政管理（土地）,危害税收征管罪,税,,,住所地新昌县,71400.0,,2019-01-18,
（2020）黔23民终9号,离婚后财产纠纷,妨害对公司企业的管理秩序罪,欺诈,,,贵州省,180000.0,,2019-01-23,
（2019）苏刑更54号,受贿,妨害对公司企业的管理秩序罪|金融诈骗罪|贪污贿赂罪,受贿|诈骗,,,江苏省,10660000.0,严重,2019-01-29,
（2019）粤06刑更29号,贪污,贪污贿赂罪,贪污,,中专,广东省,141070.0,,2019-01-30,
（2018）皖1324民初4911号,民间借贷纠纷,破坏金融管理秩序罪,非法吸收公众存款,,中学,安徽省泗县,400000.0,,2019-01-16,
（2018）浙10刑终1153号,诈骗,金融诈骗罪|侵犯财产罪,敲诈勒索|诈骗,,初中,浙江省,500000.0,数额巨大,2019-01-15,50000.0
（2018）浙民申2693号,民间借贷纠纷,贪污贿赂罪,挪用资金,,,浙江省,100000.0,,2019-01-29,
（2018）浙02执恢26号之十三,其他案由,危害税收征管罪,税,,,浙江省宁波市,1690000.0,,2019-01-17,
（2018）沪0115民初88918号之一,诉讼、仲裁、人民调解代理合同纠纷,妨害对公司企业的管理秩序罪,虚假出资,,,住所地上海市,28500000.0,严重,2019-01-29,
（2018）浙04民初175号,著作权权属、侵权纠纷,侵犯知识产权罪,知识产权|著作权,,,浙江省嘉兴市,30000.0,,2019-01-04,
（2018）浙02民终4538号,著作权权属、侵权纠纷,侵犯知识产权罪,著作权,,,浙江省宁波市,10294.0,,2019-01-23,
（2019）鲁13刑终20号,侵犯公民个人信息,扰乱市场秩序罪,非法经营,,初中,山东省,,,2019-01-24,
2018桂0821民初3465号,请求变更公司登记纠纷,危害税收征管罪,税,,,广西壮族自治区平南县,5000000.0,,2019-01-24,
（2019）云2627行审1号,行政处罚,危害税收征管罪,税,,,云南省,16135.0,,2019-01-22,16135.0
（2018）闽0427民初2114号,建设工程分包合同纠纷,危害税收征管罪,税,,,住所地沙县,672653.0,严重,2019-01-28,
（2019）粤06刑更3号,票据诈骗,金融诈骗罪,诈骗,,初中,广东省,,,2019-01-30,100000.0
（2018）云01民初1939号,侵害作品放映权纠纷,侵犯知识产权罪,著作权,,,文书内容云南省昆明市,20000.0,,2019-01-31,
（2019）闽0182民初3457号,商品房销售合同纠纷,危害税收征管罪,税,,,住所地福建省,575000.0,,2019-01-31,
（2018）浙02刑初119号,走私、贩卖、运输、制造毒品,走私罪,走私,,小学,浙江省宁波市,100000.0,严重,2019-01-10,2000.0
（2018）浙06刑终784号,诈骗,金融诈骗罪,诈骗,,小学,户籍地辽宁省,73632.0,较轻,2019-01-04,500000.0
（2018）冀0203行初427号,土地行政管理（土地）,危害税收征管罪,税,,,河北省唐山市路北区,50.0,,2019-01-02,
（2018）鲁1321刑初474号,交通肇事,危害税收征管罪,税,,初中,山东省沂南县,500000.0,,2019-01-15,
（2019）鲁1726执20-8号,买卖合同纠纷,危害税收征管罪,税,,,山东省鄄城县,1500000.0,,2019-01-14,
（2018）苏0111刑初916号,走私、贩卖、运输、制造毒品,走私罪,走私,,,江苏省,,,2019-01-28,
（2018）粤1224民初2578号,合同纠纷,妨害对公司企业的管理秩序罪|危害税收征管罪,欺诈|税,18.0,,广东省怀集县,1783670.0,严重,2019-01-10,
（2018）苏0213民初3399号,房屋买卖合同纠纷；返还原物纠纷,危害税收征管罪,税,,,江苏省,2500.0,,2019-01-25,
（2018）粤7101行初4205号,其他行政行为,危害税收征管罪,税,,,住址广州市,19600.0,严重,2019-01-17,
（2018）苏0213民初10531号,房屋租赁合同纠纷,金融诈骗罪,诈骗,,,住所地南京市,130000.0,,2019-01-21,
（2019）鲁0611民初69号,辞退争议；追索劳动报酬纠纷,侵犯知识产权罪,商业秘密,,,烟台市福山区,,,2019-01-08,
（2019）皖0104执158号,,妨害对公司企业的管理秩序罪,债券|股票,,,安徽省,1115842.0,,2019-01-09,
（2019）鲁1726执20-4号,买卖合同纠纷,危害税收征管罪,税,,,山东省鄄城县,,,2019-01-09,
（2019）鲁1726执20-3号,买卖合同纠纷,危害税收征管罪,税,,,山东省鄄城县,,,2019-01-09,
（2018）粤0604执6131号之一,行政非诉执行,危害税收征管罪,税,,,广东省佛山市禅城区,215662.0,,2019-01-15,
（2019）鲁1726执20-6号,买卖合同纠纷,危害税收征管罪,税,,,山东省鄄城县,,,2019-01-09,
（2019）鲁0611民初104号,辞退争议；追索劳动报酬纠纷,侵犯知识产权罪,商业秘密,,,烟台市福山区,,,2019-01-14,
（2018）粤0391执1361号之一,与公司有关的纠纷,妨害对公司企业的管理秩序罪,股票,,,广东省深圳前海合作区,1247.0,,2019-01-02,
（2019）苏0582刑更2号,诈骗,金融诈骗罪,诈骗,,中专,江苏省,,,2019-01-31,13000.0
（2019）苏0111刑初8号,走私、贩卖、运输、制造毒品,走私罪,走私,,,江苏省,500.0,,2019-01-15,1000.0
（2018）苏0213民初7548号,不当得利纠纷,危害税收征管罪,税,,,江苏省,928000.0,,2019-01-22,
（2018）粤0106民初20524号,金融借款合同纠纷,危害税收征管罪,税,,,住所地广东省,80000.0,,2019-01-14,
（2018）浙0212执610号之一,金融借款合同纠纷,危害税收征管罪,税,,,宁波市鄞州区,570000.0,,2019-01-23,
（2019）鲁1726执20-2号,买卖合同纠纷,危害税收征管罪,税,,,山东省鄄城县,5500000.0,,2019-01-09,
（2018）沪0105民初17668号,房屋租赁合同纠纷,扰乱市场秩序罪,非法经营,,,住所地上海市,4291166.0,严重,2019-01-01,
（2019）晋0322刑初220号,合同诈骗,金融诈骗罪|危害税收征管罪|扰乱市场秩序罪,合同诈骗|税|诈骗,,初中,山西省,3000000.0,数额巨大,2019-01-20,50000.0
（2018）粤0305民初10002号,民间借贷纠纷,危害税收征管罪,税,,,住所地深圳市,70000.0,,2019-01-23,
（2018）粤0391执1242号之一,与公司有关的纠纷,妨害对公司企业的管理秩序罪,股票,,,广东省深圳前海合作区,1086.0,,2019-01-09,
（2018）鲁0829民初4247号,合伙协议纠纷,危害税收征管罪,税,,,山东省,156000.0,,2019-01-03,
（2019）鲁0611民初110号,辞退争议；追索劳动报酬纠纷,侵犯知识产权罪,商业秘密,,,烟台市福山区,,,2019-01-15,
（2018）粤0391民初4292号,劳动争议,危害税收征管罪,税,,,住所地深圳市,64000.0,严重,2019-01-25,
（2019）鲁0611民初88号,辞退争议；追索劳动报酬纠纷,侵犯知识产权罪,商业秘密,,,烟台市福山区,,,2019-01-11,
（2018）苏0213民初10112号,金融借款合同纠纷,危害税收征管罪,税,,,住所地无锡市,5040000.0,,2019-01-10,
（2019）内0402民初5613号,建设工程施工合同纠纷,危害税收征管罪,税,,,住所地内蒙古自治区,130269978.0,,2019-01-03,5000.0
（2018）皖0104执4483号,合伙协议纠纷,妨害对公司企业的管理秩序罪,债券|股票,,,安徽省,2176156.0,,2019-01-22,
（2019）晋0109民初4551号,买卖合同纠纷,危害税收征管罪,税,,,住所地山西省,8973295.0,,2019-01-13,
（2018）鲁0283民初9796号,建设工程合同纠纷,危害税收征管罪,税,,,住所地平度市,1587055.0,,2019-01-15,
（2018）鲁1302民初20403号,民间借贷纠纷,危害税收征管罪,税,,,住所地临沂市,600000.0,,2019-01-07,
（2017）苏0507民初1921号,建设工程分包合同纠纷,危害税收征管罪,税,,,住所地江苏省,29877926.0,,2019-01-31,
（2019）川0411执7号之三,借款合同纠纷,妨害对公司企业的管理秩序罪,债券|股票,,,四川省,2082000.0,,2019-01-03,
（2019）鲁1726执20-7号,买卖合同纠纷,危害税收征管罪,税,,,山东省鄄城县,,,2019-01-09,
案号：（2019）鲁0611民初121号之二,辞退争议；追索劳动报酬纠纷,侵犯知识产权罪,商业秘密,,,烟台市福山区,,,2019-01-16,
（2019）鲁0611民初66号,辞退争议；追索劳动报酬纠纷,侵犯知识产权罪,商业秘密,,,烟台市福山区,,,2019-01-08,
（2019）鲁1726执20-5号,买卖合同纠纷,危害税收征管罪,税,,,山东省鄄城县,5500000.0,,2019-01-09,
（2018）苏0612民初6136号,追索劳动报酬纠纷,危害税收征管罪,税,,,住所地南通市,7128610.0,,2019-01-29,
（2018）苏0612民初8655号,合同纠纷,危害税收征管罪,税,,,住所地南通市,140000000.0,,2019-01-24,836825.0
（2018）渝0113民初9298号,合同纠纷,危害税收征管罪,税,,,住所地重庆市,18500000.0,,2019-01-04,
（2019）内0105民监1号,排除妨害纠纷,侵犯知识产权罪,著作权,,,呼和浩特市赛罕区,127217.0,,2019-01-14,
（2018）黑01民终6539号,,危害税收征管罪,税|逃税,,,黑龙江省,570000.0,,2019-01-11,
（2018）苏09行终531号,税务行政管理（税务）,危害税收征管罪,税,,,住所地在盐城市,50.0,,2019-01-07,
（2019）冀0105刑初48号,诈骗,金融诈骗罪,诈骗,,高中,住址河北省,2810000.0,特别严重,2019-01-25,300000.0
（2019）黔0325执29号之十一,其他案由,妨害对公司企业的管理秩序罪,股票,,,道真仡佬族苗族自治县,16476.0,,2019-01-09,
（2019）黔2326民初1477号,委托合同纠纷,破坏金融管理秩序罪,非法吸收公众存款,,,贵州省望谟县,1000000.0,,2019-01-18,
（2019）云0423刑初12号,伪造货币；走私、贩卖、运输、制造毒品,走私罪|破坏金融管理秩序罪,伪造货币|走私,,小学,云南省,80340.0,数额特别巨大,2019-01-18,5000.0
（2020）粤0391执保80号,财产保全,危害税收征管罪,税,,,广东省深圳前海合作区,1389133.0,,2019-01-24,
（2018）皖12民终4635号,委托合同纠纷,妨害对公司企业的管理秩序罪,欺诈,,,安徽省,1824000.0,,2019-01-18,
（2019）冀0225民初497号,确认合同无效纠纷,危害税收征管罪,税,,,河北省,1941634.0,严重,2019-01-24,
（2018）冀0602刑初436号,生产、销售伪劣产品,贪污贿赂罪,职务侵占|贪污,,初中,河北省,4520000.0,数额较大,2019-01-15,100000.0
（2019）冀0224民初2364号,挂靠经营合同纠纷,危害税收征管罪,税,,,河北省滦南县,1125886.0,,2019-01-15,
（2018）黑01行初305号,行政征收,危害税收征管罪,税,,,住所地哈尔滨市,4276000.0,,2019-01-18,
（2018）苏0924民初5200号,建设工程合同纠纷,妨害对公司企业的管理秩序罪|贪污贿赂罪,受贿|欺诈,,,住所地江苏省,60000000.0,,2019-01-10,
（2018）豫0302刑初230号,开设赌场,破坏金融管理秩序罪,高利贷,,初中,户籍地洛阳市,333545.0,,2019-01-15,40000.0
（2018）鲁1002民初3654号,合同纠纷,生产销售伪劣商品罪,假药,,,山东省,15833.0,,2019-01-03,
（2019）晋1021民初1155号,建设工程合同纠纷,危害税收征管罪,税,,,山西省曲沃县,220000.0,,2019-01-19,
（2018）苏0621民初8352号,金融借款合同纠纷,妨害对公司企业的管理秩序罪,欺诈,,,住所地海安市,180000.0,,2019-01-17,
（2018）豫0329刑初373号,敲诈勒索,危害税收征管罪|侵犯财产罪,敲诈勒索|税,,初中,河南省伊川县,74839.0,严重,2019-01-17,50000.0
（2019）闽0128刑初20号,走私、贩卖、运输、制造毒品,走私罪,走私,,小学,福建省,900.0,情节严重,2019-01-24,5000.0
（2019）皖1522民初602号,买卖合同纠纷,侵犯知识产权罪,商业秘密,,,霍邱县,,,2019-01-18,
（2019）津02民辖终60号,民间借贷纠纷,危害税收征管罪,税,,,住所地天津市,,,2019-01-28,
（2019）浙07刑更176号,合同诈骗,金融诈骗罪|扰乱市场秩序罪,合同诈骗|诈骗,,初中,浙江省,93000.0,,2019-01-28,30000.0
（2019）浙07刑更175号,诈骗,金融诈骗罪,诈骗,,初中,浙江省,30000.0,,2019-01-28,30000.0
（2018）浙02刑终896号,非法吸收公众存款,破坏金融管理秩序罪|金融诈骗罪,诈骗|非法吸收公众存款,,小学,浙江省,,,2019-01-28,100000.0
（2018）云01民终8225号,商品房销售合同纠纷,妨害对公司企业的管理秩序罪,欺诈,,,云南省昆明市,2330200.0,严重,2019-01-28,
（2017）辽民终1302号,建设工程施工合同纠纷,危害税收征管罪,税,,,住所地辽宁省,12854779.0,严重,2019-01-28,
（2018）苏09行初192号,行政监督,侵犯知识产权罪,商业秘密,,,住所地盐城市,50.0,,2019-01-03,
（2019）浙07刑更3号,非法吸收公众存款,破坏金融管理秩序罪,非法吸收公众存款,,高中,浙江省,285953030.0,,2019-01-28,300000.0
（2018）豫11民初60号,建设工程施工合同纠纷,危害税收征管罪,税,,中专,住所地河南省,48817100.0,,2019-01-21,
（2019）苏刑更45号,合同诈骗,金融诈骗罪|扰乱市场秩序罪,合同诈骗|诈骗,,,江苏省,54654767.0,,2019-01-28,
（2019）浙刑更36号,走私、贩卖、运输、制造毒品,走私罪,走私,,,浙江省,,,2019-01-28,
（2018）渝05民初1728号,民间借贷纠纷,金融诈骗罪|危害税收征管罪|扰乱市场秩序罪,合同诈骗|税|诈骗,,,住所地重庆市,742500000.0,严重,2019-01-29,
（2018）沪0106民初30780号之二,确认合同无效纠纷,危害税收征管罪,税,,,住址上海市,,,2019-01-18,
（2018）浙民再544号,离婚后财产纠纷,破坏金融管理秩序罪|危害税收征管罪,税|高利贷,,,浙江省,500000.0,,2019-01-24,
（2019）渝0113刑初7号,诈骗,金融诈骗罪,诈骗,,初中,重庆市,5950.0,数额较大,2019-01-09,5000.0
（2018）粤5302民初2181号,合同纠纷,危害税收征管罪,税,,,广东省云浮市云城区,3793975.0,,2019-01-23,
（2018）豫民再1412号,财产损害赔偿纠纷,妨害对公司企业的管理秩序罪|危害税收征管罪,税|虚报注册资本,,,河南省,200000000.0,严重,2019-01-08,2000000.0
（2019）浙06民终1号,民间借贷纠纷,破坏金融管理秩序罪,高利贷,,中学,浙江省,300000.0,,2019-01-28,
（2018）内04民再329号,委托合同纠纷,破坏金融管理秩序罪,高利贷,,,赤峰市,618500.0,严重,2019-01-24,
（2019）浙刑更92号,走私、贩卖、运输、制造毒品,走私罪,走私,,,浙江省,,,2019-01-28,
（2018）浙04民终2859号,运输合同纠纷,危害税收征管罪,税,,,浙江省嘉兴市,236798.0,严重,2019-01-28,
（2018）浙11民终1036号,建设工程合同纠纷,危害税收征管罪,税,,初中,浙江省丽水市,2106110.0,,2019-01-28,
（2018）辽民终523号,合同纠纷,金融诈骗罪|危害税收征管罪|扰乱市场秩序罪,合同诈骗|税|诈骗,,中学,辽宁省,128556154.0,严重,2019-01-24,
（2018）浙01民初3672号,计算机软件开发合同纠纷,侵犯知识产权罪,知识产权,,,浙江省杭州市,9800.0,,2019-01-28,
（2019）浙07刑更133号,诈骗,金融诈骗罪,诈骗,,初中,浙江省,33000.0,,2019-01-28,6000.0
（2019）浙刑更10号,走私、贩卖、运输、制造毒品,走私罪,走私,,,浙江省,,,2019-01-28,
（2019）浙07刑更103号,诈骗,金融诈骗罪,诈骗,,初中,浙江省,59265.0,,2019-01-28,60000.0
（2019）浙07刑更180号,诈骗,金融诈骗罪,诈骗,,小学,浙江省,167813.0,,2019-01-28,30000.0
（2019）浙刑更38号,走私、贩卖、运输、制造毒品,走私罪,走私,,,浙江省,,,2019-01-28,
（2018）津02民初1145号,建设工程施工合同纠纷,危害税收征管罪,税,,,住所地湖北省,52800000.0,,2019-01-28,
（2019）川05刑辖4号,受贿,妨害对公司企业的管理秩序罪|贪污贿赂罪,受贿,,,四川省,,,2019-01-28,
（2019）浙刑更52号,走私、贩卖、运输、制造毒品,走私罪,走私,,,浙江省,,,2019-01-28,
（2018）沪03执86号之一,侵害实用新型专利权纠纷,侵犯知识产权罪,知识产权,,,住所地上海市,240000.0,,2019-01-24,
（2018）黔0521行初426号,民政行政管理（民政）,金融诈骗罪|扰乱市场秩序罪,合同诈骗|诈骗,,,贵州省大方县,50.0,,2019-01-28,
